timestamp,power_kw,temperature_c,apparent_temperature_c,relative_humidity_pct,wind_gust_ms,solar_altitude_deg,ghi,dhi,uv,hour_of_day,is_potential_shutdown,is_daytime,weather_score
2026-06-14 15:45:00,-0.9175787751508035,1.1262509300675716,1.0000161149771765,-1.2490292916776071,-0.8415428616733226,0.9184651689045643,1.0993046751384645,1.1238745008642872,0.9084161480912012,15,0,1,-0.06625712201344165
2026-06-14 16:00:00,-0.9120135748494664,1.1570864200481743,1.0602454814326279,-1.2490292916776071,-0.7817932403950867,0.8381213382066757,1.010748453102515,1.0664306016757874,0.7772520367919356,16,0,1,-0.06625712201344165
2026-06-14 16:15:00,-0.9288090409725207,1.2176230835510142,1.10039839240293,-1.3074847920743464,-0.7817932403950867,0.7577775075087869,0.8945110736382499,1.0089867024872876,0.6089861800551383,16,0,1,-0.06625712201344165
2026-06-14 16:30:00,-0.9231771385528901,1.276685470609187,1.1606277588583813,-1.3632421853101129,-0.7817932403950867,0.6797967306549537,0.7634168234504226,0.9323948369026213,0.3912410027163391,16,0,1,-0.06625712201344165
2026-06-14 16:45:00,-0.915720041991502,1.334317913301169,1.2610100362841346,-1.3632421853101129,-0.7817932403950867,0.5994528999570649,0.6163798023323683,0.8749509377141215,0.1063374387710018,16,0,1,-0.06625712201344165
2026-06-14 17:00:00,-0.915720041991502,1.390563158620254,1.321239402739586,-1.4163906224623537,-0.7817932403950867,0.5191090692591761,0.455038398469776,0.7983590721294551,-0.06906371275013168,17,0,1,-0.06625712201344165
2026-06-14 17:15:00,-0.9083216822340705,1.1875418710058978,1.0803219369177788,-1.2490292916776071,-0.7817932403950867,0.441128292405343,0.25796782974555066,0.7026192401486221,-0.5082705240639591,17,0,1,-0.06625712201344165
2026-06-14 17:30:00,-0.9120135748494664,0.9329184464981428,0.7791751046405189,-1.1236585873430973,-0.7817932403950867,0.36078446170745415,0.03865954235828028,0.5877314417716225,-0.7847076271015819,17,0,1,-0.06625712201344165
2026-06-14 17:45:00,-0.92130730954487,0.6879596569679576,0.5181811833335593,-0.9130365982653227,-0.7817932403950867,0.28280368485362095,-0.20432630859417406,0.49199160979078954,-1.1104250312347446,17,0,1,-0.06625712201344165
2026-06-14 18:00:00,-0.915720041991502,0.3793891634081028,0.2571872620266013,-0.6729721401344274,-0.7817932403950867,0.2048229079997878,-0.4727927679340765,0.3962517778099565,-1.1104250312347446,18,0,1,-0.06625712201344165
2026-06-14 18:15:00,-0.9138649797940485,0.3793891634081028,0.2571872620266013,-0.6729721401344274,-0.965543164338835,0.1268421311459546,-0.7472028153628808,0.22392008024445717,-1.4971362280039404,18,0,1,-0.06625712201344165
2026-06-14 18:30:00,0.04156892252877149,0.3793891634081028,0.2973401729969032,-0.5859293475285718,-1.1640082014978,0.05122440813617692,-1.0475675070288792,0.07073634907512441,-1.4971362280039404,18,0,1,-0.06625712201344165
2026-06-14 18:45:00,-0.27162931245669,0.3793891634081028,0.3374930839672037,-0.49519890377081366,-1.3797519796559807,-0.026756368717656253,-1.375731510016217,-0.10159534849037496,-1.4971362280039404,18,0,1,-0.06625712201344165
2026-06-14 19:00:00,-0.8792984601259013,0.3793891634081028,0.3374930839672037,-0.49519890377081366,-1.6160725505897253,-0.10237409172743393,-1.7239064772447559,-0.2739270460558743,-1.4971362280039404,19,0,1,-0.06625712201344165
